congress,member_a,member_b,party_a,party_b,nominate_a,nominate_b,distance,weight
96,1314,1655,Democrat,Republican,-0.2385,0.3324,0.5709,1
96,1314,1659,Democrat,Republican,-0.2385,0.1441,0.3826,1
96,1314,1666,Democrat,Republican,-0.2385,0.2818,0.5203,1
96,1314,1681,Democrat,Republican,-0.2385,0.3415,0.58,9
96,1314,1684,Democrat,Republican,-0.2385,0.3304,0.5689,4
96,1314,1690,Democrat,Republican,-0.2385,0.2488,0.4873,3
96,1314,1697,Democrat,Republican,-0.2385,0.145,0.3835,1
96,1314,1699,Democrat,Republican,-0.2385,0.3569,0.5954,4
96,1314,1707,Democrat,Republican,-0.2385,0.3792,0.6177,7
96,1314,1734,Democrat,Republican,-0.2385,0.2426,0.4811,8
96,1315,1601,Democrat,Republican,-0.3234,0.2594,0.5828,1
96,1315,1610,Democrat,Republican,-0.3234,0.2497,0.5731,2
96,1315,1618,Democrat,Republican,-0.3234,0.1797,0.5031,1
96,1315,1639,Democrat,Republican,-0.3234,0.5738,0.8972,1
96,1315,1646,Democrat,Republican,-0.3234,0.345,0.6684,2
96,1315,1648,Democrat,Republican,-0.3234,0.423,0.7464,2
96,1315,1664,Democrat,Republican,-0.3234,0.1999,0.5233,8
96,1315,1685,Democrat,Republican,-0.3234,0.1199,0.4433,1
96,1315,1734,Democrat,Republican,-0.3234,0.2426,0.566,7
96,1316,1586,Democrat,Republican,-0.5283,0.382,0.9103,1
96,1316,1592,Democrat,Republican,-0.5283,-0.124,0.4043,1
96,1316,1605,Democrat,Republican,-0.5283,0.2174,0.7457,2
96,1316,1612,Democrat,Republican,-0.5283,0.0662,0.5945,1
96,1316,1619,Democrat,Republican,-0.5283,0.2253,0.7536,2
96,1316,1631,Democrat,Republican,-0.5283,0.3529,0.8812,4
96,1316,1689,Democrat,Republican,-0.5283,0.3247,0.853,1
96,1316,1698,Democrat,Republican,-0.5283,0.1901,0.7184,3
96,1316,1699,Democrat,Republican,-0.5283,0.3569,0.8852,2
96,1317,1593,Democrat,Republican,-0.4901,0.3461,0.8362,2
96,1317,1604,Democrat,Republican,-0.4901,0.1731,0.6632,1
96,1317,1622,Democrat,Republican,-0.4901,0.0836,0.5737,4
96,1317,1636,Democrat,Republican,-0.4901,0.2285,0.7186,2
96,1317,1654,Democrat,Republican,-0.4901,0.2356,0.7257,2
96,1317,1666,Democrat,Republican,-0.4901,0.2818,0.7719,1
96,1317,1671,Democrat,Republican,-0.4901,0.2515,0.7416,1
96,1317,1688,Democrat,Republican,-0.4901,0.3132,0.8033,5
96,1317,1709,Democrat,Republican,-0.4901,0.2664,0.7565,3
96,1317,1725,Democrat,Republican,-0.4901,0.154,0.6441,1
96,1318,1606,Democrat,Republican,-0.3723,0.1515,0.5238,2
96,1318,1621,Democrat,Republican,-0.3723,0.3009,0.6732,1
96,1318,1628,Democrat,Republican,-0.3723,0.4643,0.8366,1
96,1318,1630,Democrat,Republican,-0.3723,0.4044,0.7767,3
96,1318,1703,Democrat,Republican,-0.3723,0.3739,0.7462,6
96,1318,1722,Democrat,Republican,-0.3723,0.2487,0.621,3
96,1318,1739,Democrat,Republican,-0.3723,0.418,0.7903,1
96,1319,1604,Democrat,Republican,-0.4195,0.1731,0.5926,1
96,1319,1612,Democrat,Republican,-0.4195,0.0662,0.4857,1
96,1319,1633,Democrat,Republican,-0.4195,0.1949,0.6144,1
96,1319,1668,Democrat,Republican,-0.4195,0.2143,0.6338,2
96,1319,1679,Democrat,Republican,-0.4195,0.4248,0.8443,3
96,1319,1688,Democrat,Republican,-0.4195,0.3132,0.7327,3
96,1319,1729,Democrat,Republican,-0.4195,0.3364,0.7559,1
96,1320,1583,Democrat,Republican,-0.354,0.1428,0.4968,3
96,1320,1594,Democrat,Republican,-0.354,0.4116,0.7656,2
96,1320,1597,Democrat,Republican,-0.354,0.3717,0.7257,2
96,1320,1608,Democrat,Republican,-0.354,0.5125,0.8665,1
96,1320,1615,Democrat,Republican,-0.354,0.2597,0.6137,1
96,1320,1641,Democrat,Republican,-0.354,0.2884,0.6424,3
96,1320,1672,Democrat,Republican,-0.354,0.2336,0.5876,1
96,1320,1692,Democrat,Republican,-0.354,0.2185,0.5725,2
96,1320,1694,Democrat,Republican,-0.354,0.0966,0.4506,2
96,1320,1707,Democrat,Republican,-0.354,0.3792,0.7332,1
96,1320,1718,Democrat,Republican,-0.354,0.3117,0.6657,1
96,1320,1720,Democrat,Republican,-0.354,0.224,0.578,3
96,1320,1723,Democrat,Republican,-0.354,0.3884,0.7424,1
96,1321,1589,Democrat,Republican,-0.3162,0.1691,0.4853,6
96,1321,1618,Democrat,Republican,-0.3162,0.1797,0.4959,1
96,1321,1631,Democrat,Republican,-0.3162,0.3529,0.6691,5
96,1321,1636,Democrat,Republican,-0.3162,0.2285,0.5447,1
96,1321,1644,Democrat,Republican,-0.3162,0.3483,0.6645,4
96,1321,1666,Democrat,Republican,-0.3162,0.2818,0.598,2
96,1321,1667,Democrat,Republican,-0.3162,0.1451,0.4613,1
96,1321,1672,Democrat,Republican,-0.3162,0.2336,0.5498,7
96,1321,1683,Democrat,Republican,-0.3162,0.1585,0.4747,2
96,1321,1699,Democrat,Republican,-0.3162,0.3569,0.6731,5
96,1321,1727,Democrat,Republican,-0.3162,0.21,0.5262,3
96,1321,1739,Democrat,Republican,-0.3162,0.418,0.7342,2
96,1322,1584,Democrat,Republican,-0.2429,0.2936,0.5365,1
96,1322,1595,Democrat,Republican,-0.2429,-0.0458,0.1971,4
96,1322,1597,Democrat,Republican,-0.2429,0.3717,0.6146,1
96,1322,1621,Democrat,Republican,-0.2429,0.3009,0.5438,2
96,1322,1623,Democrat,Republican,-0.2429,0.4137,0.6566,3
96,1322,1653,Democrat,Republican,-0.2429,0.3122,0.5551,7
96,1322,1658,Democrat,Republican,-0.2429,0.4695,0.7124,3
96,1322,1659,Democrat,Republican,-0.2429,0.1441,0.387,16
96,1322,1698,Democrat,Republican,-0.2429,0.1901,0.433,2
96,1322,1712,Democrat,Republican,-0.2429,0.2681,0.511,5
96,1322,1734,Democrat,Republican,-0.2429,0.2426,0.4855,1
96,1322,1738,Democrat,Republican,-0.2429,0.1355,0.3784,1
96,1323,1591,Democrat,Republican,-0.3359,0.1349,0.4708,2
96,1323,1592,Democrat,Republican,-0.3359,-0.124,0.2119,3
96,1323,1597,Democrat,Republican,-0.3359,0.3717,0.7076,5
96,1323,1599,Democrat,Republican,-0.3359,0.2879,0.6238,2
96,1323,1618,Democrat,Republican,-0.3359,0.1797,0.5156,5
96,1323,1627,Democrat,Republican,-0.3359,0.2224,0.5583,1
96,1323,1629,Democrat,Republican,-0.3359,0.2945,0.6304,4
96,1323,1636,Democrat,Republican,-0.3359,0.2285,0.5644,2
96,1323,1668,Democrat,Republican,-0.3359,0.2143,0.5502,4
96,1323,1688,Democrat,Republican,-0.3359,0.3132,0.6491,2
96,1323,1721,Democrat,Republican,-0.3359,0.3568,0.6927,2
96,1323,1725,Democrat,Republican,-0.3359,0.154,0.4899,2
96,1324,1583,Democrat,Republican,-0.2496,0.1428,0.3924,5
96,1324,1585,Democrat,Republican,-0.2496,0.345,0.5946,2
96,1324,1591,Democrat,Republican,-0.2496,0.1349,0.3845,1
96,1324,1592,Democrat,Republican,-0.2496,-0.124,0.1256,1
96,1324,1600,Democrat,Republican,-0.2496,0.1831,0.4327,4
96,1324,1604,Democrat,Republican,-0.2496,0.1731,0.4227,2
96,1324,1609,Democrat,Republican,-0.2496,0.3302,0.5798,3
96,1324,1615,Democrat,Republican,-0.2496,0.2597,0.5093,5
96,1324,1618,Democrat,Republican,-0.2496,0.1797,0.4293,1
96,1324,1625,Democrat,Republican,-0.2496,0.5473,0.7969,1
96,1324,1628,Democrat,Republican,-0.2496,0.4643,0.7139,11
96,1324,1653,Democrat,Republican,-0.2496,0.3122,0.5618,4
96,1324,1654,Democrat,Republican,-0.2496,0.2356,0.4852,3
96,1324,1687,Democrat,Republican,-0.2496,0.22,0.4696,1
96,1324,1706,Democrat,Republican,-0.2496,0.2512,0.5008,3
96,1324,1710,Democrat,Republican,-0.2496,0.1486,0.3982,3
96,1324,1722,Democrat,Republican,-0.2496,0.2487,0.4983,3
96,1324,1738,Democrat,Republican,-0.2496,0.1355,0.3851,5
96,1325,1595,Democrat,Republican,-0.315,-0.0458,0.2692,1
96,1325,1622,Democrat,Republican,-0.315,0.0836,0.3986,3
96,1325,1661,Democrat,Republican,-0.315,0.4694,0.7844,4
96,1325,1669,Democrat,Republican,-0.315,0.4027,0.7177,1
96,1325,1682,Democrat,Republican,-0.315,0.2816,0.5966,2
96,1325,1704,Democrat,Republican,-0.315,0.4404,0.7554,4
96,1325,1709,Democrat,Republican,-0.315,0.2664,0.5814,1
96,1326,1627,Democrat,Republican,-0.6312,0.2224,0.8536,2
96,1326,1662,Democrat,Republican,-0.6312,0.2685,0.8997,3
96,1326,1727,Democrat,Republican,-0.6312,0.21,0.8412,3
96,1326,1729,Democrat,Republican,-0.6312,0.3364,0.9676,3
96,1327,1591,Democrat,Republican,-0.4706,0.1349,0.6055,3
96,1327,1603,Democrat,Republican,-0.4706,0.1946,0.6652,1
96,1327,1697,Democrat,Republican,-0.4706,0.145,0.6156,3
96,1327,1711,Democrat,Republican,-0.4706,0.44,0.9106,1
96,1327,1717,Democrat,Republican,-0.4706,0.3315,0.8021,3
96,1328,1624,Democrat,Republican,-0.3473,0.1915,0.5388,1
96,1328,1636,Democrat,Republican,-0.3473,0.2285,0.5758,3
96,1328,1640,Democrat,Republican,-0.3473,0.1355,0.4828,3
96,1328,1643,Democrat,Republican,-0.3473,0.2739,0.6212,2
96,1328,1655,Democrat,Republican,-0.3473,0.3324,0.6797,2
96,1328,1660,Democrat,Republican,-0.3473,0.4446,0.7919,2
96,1328,1664,Democrat,Republican,-0.3473,0.1999,0.5472,3
96,1328,1689,Democrat,Republican,-0.3473,0.3247,0.672,2
96,1328,1706,Democrat,Republican,-0.3473,0.2512,0.5985,1
96,1328,1714,Democrat,Republican,-0.3473,0.4036,0.7509,4
96,1328,1716,Democrat,Republican,-0.3473,0.2723,0.6196,3
96,1328,1731,Democrat,Republican,-0.3473,0.2537,0.601,2
96,1329,1588,Democrat,Republican,-0.5125,0.2336,0.7461,11
96,1329,1592,Democrat,Republican,-0.5125,-0.124,0.3885,9
96,1329,1593,Democrat,Republican,-0.5125,0.3461,0.8586,2
96,1329,1603,Democrat,Republican,-0.5125,0.1946,0.7071,1
96,1329,1633,Democrat,Republican,-0.5125,0.1949,0.7074,1
96,1329,1653,Democrat,Republican,-0.5125,0.3122,0.8247,6
96,1329,1662,Democrat,Republican,-0.5125,0.2685,0.781,5
96,1329,1680,Democrat,Republican,-0.5125,0.2246,0.7371,4
96,1329,1682,Democrat,Republican,-0.5125,0.2816,0.7941,3
96,1329,1720,Democrat,Republican,-0.5125,0.224,0.7365,1
96,1329,1728,Democrat,Republican,-0.5125,0.3981,0.9106,3
96,1329,1739,Democrat,Republican,-0.5125,0.418,0.9305,4
96,1330,1594,Democrat,Republican,-0.232,0.4116,0.6436,6
96,1330,1617,Democrat,Republican,-0.232,0.3268,0.5588,1
96,1330,1630,Democrat,Republican,-0.232,0.4044,0.6364,2
96,1330,1640,Democrat,Republican,-0.232,0.1355,0.3675,1
96,1330,1644,Democrat,Republican,-0.232,0.3483,0.5803,1
96,1330,1657,Democrat,Republican,-0.232,0.3086,0.5406,1
96,1330,1672,Democrat,Republican,-0.232,0.2336,0.4656,3
96,1330,1673,Democrat,Republican,-0.232,0.2302,0.4622,1
96,1330,1685,Democrat,Republican,-0.232,0.1199,0.3519,1
96,1330,1686,Democrat,Republican,-0.232,0.4513,0.6833,7
96,1330,1723,Democrat,Republican,-0.232,0.3884,0.6204,2
96,1330,1738,Democrat,Republican,-0.232,0.1355,0.3675,2
96,1331,1585,Democrat,Republican,-0.0877,0.345,0.4327,2
96,1331,1586,Democrat,Republican,-0.0877,0.382,0.4697,2
96,1331,1589,Democrat,Republican,-0.0877,0.1691,0.2568,2
96,1331,1591,Democrat,Republican,-0.0877,0.1349,0.2226,3
96,1331,1593,Democrat,Republican,-0.0877,0.3461,0.4338,2
96,1331,1595,Democrat,Republican,-0.0877,-0.0458,0.0419,2
96,1331,1607,Democrat,Republican,-0.0877,0.3022,0.3899,1
96,1331,1608,Democrat,Republican,-0.0877,0.5125,0.6002,2
96,1331,1619,Democrat,Republican,-0.0877,0.2253,0.313,2
96,1331,1622,Democrat,Republican,-0.0877,0.0836,0.1713,1
96,1331,1627,Democrat,Republican,-0.0877,0.2224,0.3101,1
96,1331,1628,Democrat,Republican,-0.0877,0.4643,0.552,2
96,1331,1637,Democrat,Republican,-0.0877,0.1513,0.239,5
96,1331,1644,Democrat,Republican,-0.0877,0.3483,0.436,2
96,1331,1647,Democrat,Republican,-0.0877,0.2588,0.3465,2
96,1331,1649,Democrat,Republican,-0.0877,0.4512,0.5389,8
96,1331,1659,Democrat,Republican,-0.0877,0.1441,0.2318,2
96,1331,1670,Democrat,Republican,-0.0877,0.3615,0.4492,1
96,1331,1672,Democrat,Republican,-0.0877,0.2336,0.3213,4
96,1331,1674,Democrat,Republican,-0.0877,0.1559,0.2436,2
96,1331,1679,Democrat,Republican,-0.0877,0.4248,0.5125,4
96,1331,1729,Democrat,Republican,-0.0877,0.3364,0.4241,1
96,1331,1733,Democrat,Republican,-0.0877,0.2823,0.37,4
96,1331,1737,Democrat,Republican,-0.0877,0.1375,0.2252,4
96,1332,1589,Democrat,Republican,-0.1361,0.1691,0.3052,2
96,1332,1592,Democrat,Republican,-0.1361,-0.124,0.0121,7
96,1332,1597,Democrat,Republican,-0.1361,0.3717,0.5078,1
96,1332,1603,Democrat,Republican,-0.1361,0.1946,0.3307,2
96,1332,1604,Democrat,Republican,-0.1361,0.1731,0.3092,1
96,1332,1608,Democrat,Republican,-0.1361,0.5125,0.6486,2
96,1332,1617,Democrat,Republican,-0.1361,0.3268,0.4629,6
96,1332,1619,Democrat,Republican,-0.1361,0.2253,0.3614,1
96,1332,1636,Democrat,Republican,-0.1361,0.2285,0.3646,1
96,1332,1647,Democrat,Republican,-0.1361,0.2588,0.3949,1
96,1332,1655,Democrat,Republican,-0.1361,0.3324,0.4685,1
96,1332,1658,Democrat,Republican,-0.1361,0.4695,0.6056,2
96,1332,1659,Democrat,Republican,-0.1361,0.1441,0.2802,1
96,1332,1661,Democrat,Republican,-0.1361,0.4694,0.6055,1
96,1332,1669,Democrat,Republican,-0.1361,0.4027,0.5388,1
96,1332,1670,Democrat,Republican,-0.1361,0.3615,0.4976,2
96,1332,1674,Democrat,Republican,-0.1361,0.1559,0.292,2
96,1332,1684,Democrat,Republican,-0.1361,0.3304,0.4665,1
96,1332,1692,Democrat,Republican,-0.1361,0.2185,0.3546,2
96,1332,1705,Democrat,Republican,-0.1361,0.3424,0.4785,1
96,1332,1708,Democrat,Republican,-0.1361,0.551,0.6871,1
96,1332,1713,Democrat,Republican,-0.1361,-0.0192,0.1169,1
96,1332,1720,Democrat,Republican,-0.1361,0.224,0.3601,4
96,1332,1722,Democrat,Republican,-0.1361,0.2487,0.3848,4
96,1332,1723,Democrat,Republican,-0.1361,0.3884,0.5245,2
96,1332,1725,Democrat,Republican,-0.1361,0.154,0.2901,1
96,1333,1592,Democrat,Republican,-0.3581,-0.124,0.2341,3
96,1333,1593,Democrat,Republican,-0.3581,0.3461,0.7042,1
96,1333,1603,Democrat,Republican,-0.3581,0.1946,0.5527,1
96,1333,1613,Democrat,Republican,-0.3581,0.4086,0.7667,1
96,1333,1628,Democrat,Republican,-0.3581,0.4643,0.8224,1
96,1333,1630,Democrat,Republican,-0.3581,0.4044,0.7625,2
96,1333,1631,Democrat,Republican,-0.3581,0.3529,0.711,3
96,1333,1644,Democrat,Republican,-0.3581,0.3483,0.7064,1
96,1333,1707,Democrat,Republican,-0.3581,0.3792,0.7373,1
96,1333,1713,Democrat,Republican,-0.3581,-0.0192,0.3389,2
96,1333,1730,Democrat,Republican,-0.3581,0.5423,0.9004,3
96,1334,1595,Democrat,Republican,-0.0939,-0.0458,0.0481,1
96,1334,1615,Democrat,Republican,-0.0939,0.2597,0.3536,1
96,1334,1631,Democrat,Republican,-0.0939,0.3529,0.4468,1
96,1334,1634,Democrat,Republican,-0.0939,0.4292,0.5231,5
96,1334,1636,Democrat,Republican,-0.0939,0.2285,0.3224,3
96,1334,1654,Democrat,Republican,-0.0939,0.2356,0.3295,2
96,1334,1663,Democrat,Republican,-0.0939,-0.0121,0.0818,1
96,1334,1664,Democrat,Republican,-0.0939,0.1999,0.2938,1
96,1334,1668,Democrat,Republican,-0.0939,0.2143,0.3082,10
96,1334,1670,Democrat,Republican,-0.0939,0.3615,0.4554,3
96,1334,1672,Democrat,Republican,-0.0939,0.2336,0.3275,1
96,1334,1673,Democrat,Republican,-0.0939,0.2302,0.3241,2
96,1334,1674,Democrat,Republican,-0.0939,0.1559,0.2498,4
96,1334,1680,Democrat,Republican,-0.0939,0.2246,0.3185,3
96,1334,1688,Democrat,Republican,-0.0939,0.3132,0.4071,4
96,1334,1690,Democrat,Republican,-0.0939,0.2488,0.3427,2
96,1334,1702,Democrat,Republican,-0.0939,0.3535,0.4474,1
96,1334,1703,Democrat,Republican,-0.0939,0.3739,0.4678,2
96,1334,1718,Democrat,Republican,-0.0939,0.3117,0.4056,3
96,1334,1719,Democrat,Republican,-0.0939,0.3843,0.4782,3
96,1334,1735,Democrat,Republican,-0.0939,0.397,0.4909,1
96,1335,1636,Democrat,Republican,-0.302,0.2285,0.5305,1
