congress,member_a,member_b,party_a,party_b,nominate_a,nominate_b,distance,weight
93,4,291,Democrat,Republican,-0.0511,0.2177,0.2688,3
93,4,292,Democrat,Republican,-0.0511,0.1736,0.2247,2
93,4,299,Democrat,Republican,-0.0511,0.376,0.4271,3
93,4,302,Democrat,Republican,-0.0511,0.1632,0.2143,2
93,4,305,Democrat,Republican,-0.0511,0.2468,0.2979,8
93,4,314,Democrat,Republican,-0.0511,0.3761,0.4272,7
93,4,333,Democrat,Republican,-0.0511,0.2617,0.3128,14
93,4,344,Democrat,Republican,-0.0511,0.1714,0.2225,3
93,4,369,Democrat,Republican,-0.0511,0.2651,0.3162,2
93,4,370,Democrat,Republican,-0.0511,0.1302,0.1813,2
93,4,371,Democrat,Republican,-0.0511,0.2538,0.3049,1
93,4,372,Democrat,Republican,-0.0511,0.3272,0.3783,2
93,4,374,Democrat,Republican,-0.0511,0.3987,0.4498,1
93,4,390,Democrat,Republican,-0.0511,0.1606,0.2117,1
93,4,396,Democrat,Republican,-0.0511,0.1773,0.2284,3
93,4,402,Democrat,Republican,-0.0511,0.1571,0.2082,2
93,4,406,Democrat,Republican,-0.0511,0.3465,0.3976,4
93,4,410,Democrat,Republican,-0.0511,0.3297,0.3808,1
93,4,426,Democrat,Republican,-0.0511,0.4621,0.5132,2
93,4,433,Democrat,Republican,-0.0511,0.2082,0.2593,6
93,5,243,Democrat,Republican,-0.3498,0.3283,0.6781,3
93,5,245,Democrat,Republican,-0.3498,0.064,0.4138,1
93,5,262,Democrat,Republican,-0.3498,0.2408,0.5906,5
93,5,263,Democrat,Republican,-0.3498,-0.2524,0.0974,1
93,5,337,Democrat,Republican,-0.3498,0.122,0.4718,1
93,5,355,Democrat,Republican,-0.3498,0.2471,0.5969,5
93,5,383,Democrat,Republican,-0.3498,-0.0792,0.2706,1
93,5,401,Democrat,Republican,-0.3498,0.0029,0.3527,3
93,6,315,Democrat,Republican,-0.3498,0.4523,0.8021,1
93,6,327,Democrat,Republican,-0.3498,0.4295,0.7793,1
93,6,333,Democrat,Republican,-0.3498,0.2617,0.6115,1
93,6,334,Democrat,Republican,-0.3498,0.145,0.4948,1
93,6,351,Democrat,Republican,-0.3498,0.2982,0.648,5
93,6,352,Democrat,Republican,-0.3498,0.4787,0.8285,1
93,6,355,Democrat,Republican,-0.3498,0.2471,0.5969,2
93,6,364,Democrat,Republican,-0.3498,0.3123,0.6621,1
93,6,385,Democrat,Republican,-0.3498,0.1323,0.4821,3
93,6,410,Democrat,Republican,-0.3498,0.3297,0.6795,4
93,6,416,Democrat,Republican,-0.3498,0.134,0.4838,1
93,7,244,Democrat,Republican,-0.0415,0.3842,0.4257,1
93,7,258,Democrat,Republican,-0.0415,0.1403,0.1818,1
93,7,262,Democrat,Republican,-0.0415,0.2408,0.2823,8
93,7,267,Democrat,Republican,-0.0415,0.503,0.5445,1
93,7,269,Democrat,Republican,-0.0415,0.1818,0.2233,1
93,7,271,Democrat,Republican,-0.0415,0.4734,0.5149,2
93,7,272,Democrat,Republican,-0.0415,0.0274,0.0689,1
93,7,274,Democrat,Republican,-0.0415,0.2516,0.2931,5
93,7,276,Democrat,Republican,-0.0415,0.3216,0.3631,10
93,7,278,Democrat,Republican,-0.0415,0.157,0.1985,1
93,7,287,Democrat,Republican,-0.0415,0.2265,0.268,1
93,7,295,Democrat,Republican,-0.0415,0.3053,0.3468,2
93,7,300,Democrat,Republican,-0.0415,0.3476,0.3891,2
93,7,316,Democrat,Republican,-0.0415,0.2533,0.2948,3
93,7,317,Democrat,Republican,-0.0415,0.3557,0.3972,1
93,7,321,Democrat,Republican,-0.0415,0.265,0.3065,2
93,7,326,Democrat,Republican,-0.0415,0.0618,0.1033,3
93,7,329,Democrat,Republican,-0.0415,0.3467,0.3882,2
93,7,331,Democrat,Republican,-0.0415,0.2481,0.2896,2
93,7,335,Democrat,Republican,-0.0415,0.4011,0.4426,3
93,7,339,Democrat,Republican,-0.0415,0.314,0.3555,5
93,7,348,Democrat,Republican,-0.0415,0.0318,0.0733,3
93,7,349,Democrat,Republican,-0.0415,0.1386,0.1801,2
93,7,350,Democrat,Republican,-0.0415,0.2169,0.2584,1
93,7,363,Democrat,Republican,-0.0415,0.2331,0.2746,4
93,7,365,Democrat,Republican,-0.0415,0.357,0.3985,1
93,7,369,Democrat,Republican,-0.0415,0.2651,0.3066,2
93,7,370,Democrat,Republican,-0.0415,0.1302,0.1717,1
93,7,371,Democrat,Republican,-0.0415,0.2538,0.2953,5
93,7,374,Democrat,Republican,-0.0415,0.3987,0.4402,1
93,7,380,Democrat,Republican,-0.0415,0.1247,0.1662,1
93,7,385,Democrat,Republican,-0.0415,0.1323,0.1738,1
93,7,389,Democrat,Republican,-0.0415,0.3973,0.4388,1
93,7,391,Democrat,Republican,-0.0415,0.1107,0.1522,1
93,7,393,Democrat,Republican,-0.0415,0.0454,0.0869,1
93,7,401,Democrat,Republican,-0.0415,0.0029,0.0444,1
93,7,411,Democrat,Republican,-0.0415,0.3603,0.4018,3
93,7,413,Democrat,Republican,-0.0415,0.0122,0.0537,2
93,7,415,Democrat,Republican,-0.0415,0.3015,0.343,1
93,7,420,Democrat,Republican,-0.0415,0.2605,0.302,7
93,7,425,Democrat,Republican,-0.0415,0.35,0.3915,1
93,7,431,Democrat,Republican,-0.0415,0.0666,0.1081,1
93,7,432,Democrat,Republican,-0.0415,-0.0661,0.0246,1
93,7,434,Democrat,Republican,-0.0415,0.3612,0.4027,1
93,8,250,Democrat,Republican,-0.1795,0.3128,0.4923,4
93,8,261,Democrat,Republican,-0.1795,0.1063,0.2858,4
93,8,263,Democrat,Republican,-0.1795,-0.2524,0.0729,2
93,8,276,Democrat,Republican,-0.1795,0.3216,0.5011,8
93,8,289,Democrat,Republican,-0.1795,0.2936,0.4731,1
93,8,304,Democrat,Republican,-0.1795,0.3446,0.5241,5
93,8,310,Democrat,Republican,-0.1795,0.2187,0.3982,1
93,8,323,Democrat,Republican,-0.1795,0.1232,0.3027,1
93,8,330,Democrat,Republican,-0.1795,0.3474,0.5269,1
93,8,331,Democrat,Republican,-0.1795,0.2481,0.4276,4
93,8,339,Democrat,Republican,-0.1795,0.314,0.4935,3
93,8,361,Democrat,Republican,-0.1795,0.3305,0.51,1
93,8,363,Democrat,Republican,-0.1795,0.2331,0.4126,2
93,8,369,Democrat,Republican,-0.1795,0.2651,0.4446,3
93,8,383,Democrat,Republican,-0.1795,-0.0792,0.1003,2
93,8,398,Democrat,Republican,-0.1795,0.4599,0.6394,2
93,8,403,Democrat,Republican,-0.1795,0.2508,0.4303,6
93,8,412,Democrat,Republican,-0.1795,0.0757,0.2552,1
93,8,413,Democrat,Republican,-0.1795,0.0122,0.1917,2
93,8,416,Democrat,Republican,-0.1795,0.134,0.3135,5
93,8,418,Democrat,Republican,-0.1795,0.2679,0.4474,3
93,8,423,Democrat,Republican,-0.1795,0.2114,0.3909,1
93,8,428,Democrat,Republican,-0.1795,0.3563,0.5358,2
93,9,273,Democrat,Republican,-0.3898,0.4303,0.8201,9
93,9,279,Democrat,Republican,-0.3898,0.2608,0.6506,1
93,9,281,Democrat,Republican,-0.3898,0.2676,0.6574,2
93,9,284,Democrat,Republican,-0.3898,0.0581,0.4479,4
93,9,303,Democrat,Republican,-0.3898,0.3658,0.7556,1
93,9,322,Democrat,Republican,-0.3898,0.3422,0.732,3
93,9,332,Democrat,Republican,-0.3898,0.1109,0.5007,5
93,9,361,Democrat,Republican,-0.3898,0.3305,0.7203,2
93,9,375,Democrat,Republican,-0.3898,0.5837,0.9735,2
93,9,385,Democrat,Republican,-0.3898,0.1323,0.5221,3
93,9,404,Democrat,Republican,-0.3898,0.2573,0.6471,1
93,9,423,Democrat,Republican,-0.3898,0.2114,0.6012,1
93,10,258,Democrat,Republican,-0.2178,0.1403,0.3581,4
93,10,263,Democrat,Republican,-0.2178,-0.2524,0.0346,15
93,10,268,Democrat,Republican,-0.2178,0.0283,0.2461,1
93,10,284,Democrat,Republican,-0.2178,0.0581,0.2759,2
93,10,291,Democrat,Republican,-0.2178,0.2177,0.4355,1
93,10,299,Democrat,Republican,-0.2178,0.376,0.5938,5
93,10,304,Democrat,Republican,-0.2178,0.3446,0.5624,3
93,10,323,Democrat,Republican,-0.2178,0.1232,0.341,1
93,10,338,Democrat,Republican,-0.2178,0.2002,0.418,1
93,10,345,Democrat,Republican,-0.2178,0.177,0.3948,2
93,10,353,Democrat,Republican,-0.2178,0.3829,0.6007,1
93,10,354,Democrat,Republican,-0.2178,0.2252,0.443,1
93,10,402,Democrat,Republican,-0.2178,0.1571,0.3749,1
93,10,407,Democrat,Republican,-0.2178,0.0845,0.3023,1
93,10,417,Democrat,Republican,-0.2178,0.4904,0.7082,7
93,10,428,Democrat,Republican,-0.2178,0.3563,0.5741,1
93,10,429,Democrat,Republican,-0.2178,0.4141,0.6319,2
93,11,255,Democrat,Republican,-0.3888,0.0145,0.4033,2
93,11,256,Democrat,Republican,-0.3888,0.1749,0.5637,2
93,11,258,Democrat,Republican,-0.3888,0.1403,0.5291,4
93,11,268,Democrat,Republican,-0.3888,0.0283,0.4171,3
93,11,292,Democrat,Republican,-0.3888,0.1736,0.5624,2
93,11,311,Democrat,Republican,-0.3888,0.2163,0.6051,9
93,11,321,Democrat,Republican,-0.3888,0.265,0.6538,2
93,11,338,Democrat,Republican,-0.3888,0.2002,0.589,2
93,11,343,Democrat,Republican,-0.3888,0.288,0.6768,2
93,11,380,Democrat,Republican,-0.3888,0.1247,0.5135,1
93,11,381,Democrat,Republican,-0.3888,0.1198,0.5086,1
93,11,385,Democrat,Republican,-0.3888,0.1323,0.5211,2
93,11,388,Democrat,Republican,-0.3888,0.5408,0.9296,4
93,11,402,Democrat,Republican,-0.3888,0.1571,0.5459,1
93,11,409,Democrat,Republican,-0.3888,0.2686,0.6574,6
93,11,420,Democrat,Republican,-0.3888,0.2605,0.6493,3
93,11,430,Democrat,Republican,-0.3888,-0.0226,0.3662,1
93,11,431,Democrat,Republican,-0.3888,0.0666,0.4554,2
93,12,245,Democrat,Republican,-0.3892,0.064,0.4532,3
93,12,309,Democrat,Republican,-0.3892,0.3348,0.724,1
93,12,328,Democrat,Republican,-0.3892,0.3727,0.7619,1
93,12,342,Democrat,Republican,-0.3892,0.2878,0.677,1
93,12,357,Democrat,Republican,-0.3892,0.2471,0.6363,1
93,12,363,Democrat,Republican,-0.3892,0.2331,0.6223,4
93,12,367,Democrat,Republican,-0.3892,0.2847,0.6739,1
93,12,371,Democrat,Republican,-0.3892,0.2538,0.643,4
93,12,376,Democrat,Republican,-0.3892,0.1311,0.5203,3
93,12,412,Democrat,Republican,-0.3892,0.0757,0.4649,2
93,12,425,Democrat,Republican,-0.3892,0.35,0.7392,1
93,13,258,Democrat,Republican,-0.2689,0.1403,0.4092,1
93,13,261,Democrat,Republican,-0.2689,0.1063,0.3752,4
93,13,263,Democrat,Republican,-0.2689,-0.2524,0.0165,1
93,13,278,Democrat,Republican,-0.2689,0.157,0.4259,1
93,13,298,Democrat,Republican,-0.2689,0.2976,0.5665,1
93,13,301,Democrat,Republican,-0.2689,0.1215,0.3904,5
93,13,302,Democrat,Republican,-0.2689,0.1632,0.4321,1
93,13,313,Democrat,Republican,-0.2689,0.3779,0.6468,1
93,13,323,Democrat,Republican,-0.2689,0.1232,0.3921,1
93,13,333,Democrat,Republican,-0.2689,0.2617,0.5306,1
93,13,348,Democrat,Republican,-0.2689,0.0318,0.3007,2
93,13,355,Democrat,Republican,-0.2689,0.2471,0.516,1
93,13,383,Democrat,Republican,-0.2689,-0.0792,0.1897,1
93,13,397,Democrat,Republican,-0.2689,-0.0155,0.2534,1
93,13,416,Democrat,Republican,-0.2689,0.134,0.4029,4
93,13,419,Democrat,Republican,-0.2689,0.4328,0.7017,2
93,13,430,Democrat,Republican,-0.2689,-0.0226,0.2463,3
93,13,432,Democrat,Republican,-0.2689,-0.0661,0.2028,9
93,14,258,Democrat,Republican,-0.6353,0.1403,0.7756,2
93,14,263,Democrat,Republican,-0.6353,-0.2524,0.3829,5
93,14,287,Democrat,Republican,-0.6353,0.2265,0.8618,1
93,14,309,Democrat,Republican,-0.6353,0.3348,0.9701,1
93,14,311,Democrat,Republican,-0.6353,0.2163,0.8516,2
93,14,345,Democrat,Republican,-0.6353,0.177,0.8123,5
93,14,412,Democrat,Republican,-0.6353,0.0757,0.711,2
93,15,260,Democrat,Republican,-0.6032,0.3701,0.9733,3
93,15,264,Democrat,Republican,-0.6032,0.0912,0.6944,2
93,15,272,Democrat,Republican,-0.6032,0.0274,0.6306,2
93,15,280,Democrat,Republican,-0.6032,0.1903,0.7935,2
93,15,290,Democrat,Republican,-0.6032,0.1535,0.7567,2
93,15,323,Democrat,Republican,-0.6032,0.1232,0.7264,1
93,15,341,Democrat,Republican,-0.6032,0.1226,0.7258,6
93,15,363,Democrat,Republican,-0.6032,0.2331,0.8363,3
93,15,393,Democrat,Republican,-0.6032,0.0454,0.6486,1
93,16,245,Democrat,Republican,-0.4056,0.064,0.4696,5
93,16,257,Democrat,Republican,-0.4056,0.4464,0.852,1
93,16,309,Democrat,Republican,-0.4056,0.3348,0.7404,3
93,16,320,Democrat,Republican,-0.4056,0.2298,0.6354,1
93,16,329,Democrat,Republican,-0.4056,0.3467,0.7523,1
93,16,337,Democrat,Republican,-0.4056,0.122,0.5276,4
93,16,355,Democrat,Republican,-0.4056,0.2471,0.6527,5
93,16,366,Democrat,Republican,-0.4056,0.1878,0.5934,7
93,16,385,Democrat,Republican,-0.4056,0.1323,0.5379,2
93,16,386,Democrat,Republican,-0.4056,0.2733,0.6789,1
93,16,396,Democrat,Republican,-0.4056,0.1773,0.5829,5
93,16,423,Democrat,Republican,-0.4056,0.2114,0.617,2
93,17,244,Democrat,Republican,-0.4822,0.3842,0.8664,1
93,17,250,Democrat,Republican,-0.4822,0.3128,0.795,1
93,17,306,Democrat,Republican,-0.4822,0.2682,0.7504,3
93,17,307,Democrat,Republican,-0.4822,0.448,0.9302,2
93,17,321,Democrat,Republican,-0.4822,0.265,0.7472,1
93,17,325,Democrat,Republican,-0.4822,0.0941,0.5763,1
93,17,344,Democrat,Republican,-0.4822,0.1714,0.6536,1
93,17,359,Democrat,Republican,-0.4822,0.3,0.7822,2
93,17,381,Democrat,Republican,-0.4822,0.1198,0.602,1
93,17,383,Democrat,Republican,-0.4822,-0.0792,0.403,1
93,17,385,Democrat,Republican,-0.4822,0.1323,0.6145,2
93,17,391,Democrat,Republican,-0.4822,0.1107,0.5929,11
93,17,400,Democrat,Republican,-0.4822,0.4419,0.9241,3
93,17,401,Democrat,Republican,-0.4822,0.0029,0.4851,2
93,17,407,Democrat,Republican,-0.4822,0.0845,0.5667,1
93,17,413,Democrat,Republican,-0.4822,0.0122,0.4944,3
93,17,415,Democrat,Republican,-0.4822,0.3015,0.7837,1
93,17,431,Democrat,Republican,-0.4822,0.0666,0.5488,2
93,18,246,Democrat,Republican,-0.2566,0.1982,0.4548,3
93,18,247,Democrat,Republican,-0.2566,0.1764,0.433,1
93,18,264,Democrat,Republican,-0.2566,0.0912,0.3478,1
93,18,265,Democrat,Republican,-0.2566,0.2109,0.4675,3
93,18,266,Democrat,Republican,-0.2566,0.0566,0.3132,2
93,18,278,Democrat,Republican,-0.2566,0.157,0.4136,3
93,18,286,Democrat,Republican,-0.2566,-0.0526,0.204,2
93,18,287,Democrat,Republican,-0.2566,0.2265,0.4831,1
93,18,298,Democrat,Republican,-0.2566,0.2976,0.5542,1
93,18,307,Democrat,Republican,-0.2566,0.448,0.7046,2
93,18,325,Democrat,Republican,-0.2566,0.0941,0.3507,3
93,18,333,Democrat,Republican,-0.2566,0.2617,0.5183,1
93,18,337,Democrat,Republican,-0.2566,0.122,0.3786,1
93,18,345,Democrat,Republican,-0.2566,0.177,0.4336,1
93,18,348,Democrat,Republican,-0.2566,0.0318,0.2884,1
93,18,358,Democrat,Republican,-0.2566,0.2053,0.4619,3
93,18,366,Democrat,Republican,-0.2566,0.1878,0.4444,2
93,18,383,Democrat,Republican,-0.2566,-0.0792,0.1774,4
93,18,393,Democrat,Republican,-0.2566,0.0454,0.302,4
93,18,425,Democrat,Republican,-0.2566,0.35,0.6066,1
93,19,268,Democrat,Republican,-0.4644,0.0283,0.4927,2
93,19,281,Democrat,Republican,-0.4644,0.2676,0.732,2
93,19,284,Democrat,Republican,-0.4644,0.0581,0.5225,4
93,19,289,Democrat,Republican,-0.4644,0.2936,0.758,4
93,19,305,Democrat,Republican,-0.4644,0.2468,0.7112,1
93,19,306,Democrat,Republican,-0.4644,0.2682,0.7326,12
93,19,344,Democrat,Republican,-0.4644,0.1714,0.6358,1
93,19,354,Democrat,Republican,-0.4644,0.2252,0.6896,1
93,19,357,Democrat,Republican,-0.4644,0.2471,0.7115,1
93,19,364,Democrat,Republican,-0.4644,0.3123,0.7767,1
93,19,388,Democrat,Republican,-0.4644,0.5408,1.0052,4
93,19,404,Democrat,Republican,-0.4644,0.2573,0.7217,8
93,19,420,Democrat,Republican,-0.4644,0.2605,0.7249,2
93,20,261,Democrat,Republican,-0.5501,0.1063,0.6564,3
93,20,274,Democrat,Republican,-0.5501,0.2516,0.8017,2
93,20,292,Democrat,Republican,-0.5501,0.1736,0.7237,4
93,20,305,Democrat,Republican,-0.5501,0.2468,0.7969,2
93,20,322,Democrat,Republican,-0.5501,0.3422,0.8923,1
93,20,332,Democrat,Republican,-0.5501,0.1109,0.661,6
93,20,341,Democrat,Republican,-0.5501,0.1226,0.6727,7
93,20,347,Democrat,Republican,-0.5501,0.0255,0.5756,4
93,20,365,Democrat,Republican,-0.5501,0.357,0.9071,1
93,20,381,Democrat,Republican,-0.5501,0.1198,0.6699,8
93,20,393,Democrat,Republican,-0.5501,0.0454,0.5955,3
93,20,408,Democrat,Republican,-0.5501,0.2279,0.778,4
93,20,418,Democrat,Republican,-0.5501,0.2679,0.818,1
93,20,427,Democrat,Republican,-0.5501,0.1004,0.6505,2
93,20,431,Democrat,Republican,-0.5501,0.0666,0.6167,4
93,21,257,Democrat,Republican,-0.0608,0.4464,0.5072,2
93,21,261,Democrat,Republican,-0.0608,0.1063,0.1671,1
93,21,272,Democrat,Republican,-0.0608,0.0274,0.0882,1
93,21,276,Democrat,Republican,-0.0608,0.3216,0.3824,6
93,21,284,Democrat,Republican,-0.0608,0.0581,0.1189,1
93,21,286,Democrat,Republican,-0.0608,-0.0526,0.0082,1
93,21,287,Democrat,Republican,-0.0608,0.2265,0.2873,1
93,21,289,Democrat,Republican,-0.0608,0.2936,0.3544,2
93,21,291,Democrat,Republican,-0.0608,0.2177,0.2785,2
93,21,294,Democrat,Republican,-0.0608,0.3817,0.4425,4
93,21,296,Democrat,Republican,-0.0608,0.1426,0.2034,1
93,21,320,Democrat,Republican,-0.0608,0.2298,0.2906,2
93,21,321,Democrat,Republican,-0.0608,0.265,0.3258,1
93,21,326,Democrat,Republican,-0.0608,0.0618,0.1226,3
93,21,328,Democrat,Republican,-0.0608,0.3727,0.4335,3
93,21,337,Democrat,Republican,-0.0608,0.122,0.1828,2
93,21,340,Democrat,Republican,-0.0608,0.1626,0.2234,2
93,21,341,Democrat,Republican,-0.0608,0.1226,0.1834,3
93,21,344,Democrat,Republican,-0.0608,0.1714,0.2322,2
93,21,348,Democrat,Republican,-0.0608,0.0318,0.0926,2
93,21,354,Democrat,Republican,-0.0608,0.2252,0.286,9
93,21,358,Democrat,Republican,-0.0608,0.2053,0.2661,1
93,21,359,Democrat,Republican,-0.0608,0.3,0.3608,1
93,21,373,Democrat,Republican,-0.0608,0.4749,0.5357,3
93,21,382,Democrat,Republican,-0.0608,0.1571,0.2179,3
93,21,383,Democrat,Republican,-0.0608,-0.0792,0.0184,1
93,21,389,Democrat,Republican,-0.0608,0.3973,0.4581,3
93,21,391,Democrat,Republican,-0.0608,0.1107,0.1715,2
93,21,392,Democrat,Republican,-0.0608,0.3262,0.387,3
93,21,399,Democrat,Republican,-0.0608,0.2322,0.293,6
93,21,413,Democrat,Republican,-0.0608,0.0122,0.073,2
93,21,431,Democrat,Republican,-0.0608,0.0666,0.1274,1
93,22,260,Democrat,Republican,-0.3484,0.3701,0.7185,2
93,22,271,Democrat,Republican,-0.3484,0.4734,0.8218,1
93,22,287,Democrat,Republican,-0.3484,0.2265,0.5749,2
93,22,305,Democrat,Republican,-0.3484,0.2468,0.5952,4
93,22,328,Democrat,Republican,-0.3484,0.3727,0.7211,5
93,22,354,Democrat,Republican,-0.3484,0.2252,0.5736,4
93,22,359,Democrat,Republican,-0.3484,0.3,0.6484,2
93,22,373,Democrat,Republican,-0.3484,0.4749,0.8233,7
93,22,376,Democrat,Republican,-0.3484,0.1311,0.4795,1
93,22,381,Democrat,Republican,-0.3484,0.1198,0.4682,2
93,23,258,Democrat,Republican,-0.2985,0.1403,0.4388,1
93,23,261,Democrat,Republican,-0.2985,0.1063,0.4048,1
93,23,277,Democrat,Republican,-0.2985,0.2809,0.5794,2
93,23,286,Democrat,Republican,-0.2985,-0.0526,0.2459,5
93,23,302,Democrat,Republican,-0.2985,0.1632,0.4617,6
93,23,303,Democrat,Republican,-0.2985,0.3658,0.6643,2
93,23,306,Democrat,Republican,-0.2985,0.2682,0.5667,4
93,23,308,Democrat,Republican,-0.2985,0.1583,0.4568,3
93,23,312,Democrat,Republican,-0.2985,0.4203,0.7188,3
93,23,355,Democrat,Republican,-0.2985,0.2471,0.5456,8
93,23,375,Democrat,Republican,-0.2985,0.5837,0.8822,5
93,23,383,Democrat,Republican,-0.2985,-0.0792,0.2193,5
93,23,390,Democrat,Republican,-0.2985,0.1606,0.4591,1
93,23,401,Democrat,Republican,-0.2985,0.0029,0.3014,9
93,23,413,Democrat,Republican,-0.2985,0.0122,0.3107,5
93,23,418,Democrat,Republican,-0.2985,0.2679,0.5664,1
93,23,430,Democrat,Republican,-0.2985,-0.0226,0.2759,1
93,24,245,Democrat,Republican,-0.5522,0.064,0.6162,8
93,24,248,Democrat,Republican,-0.5522,0.1487,0.7009,2
93,24,266,Democrat,Republican,-0.5522,0.0566,0.6088,6
93,24,269,Democrat,Republican,-0.5522,0.1818,0.734,1
93,24,276,Democrat,Republican,-0.5522,0.3216,0.8738,1
93,24,308,Democrat,Republican,-0.5522,0.1583,0.7105,3
93,24,325,Democrat,Republican,-0.5522,0.0941,0.6463,3
93,24,380,Democrat,Republican,-0.5522,0.1247,0.6769,4
93,24,396,Democrat,Republican,-0.5522,0.1773,0.7295,2
93,24,405,Democrat,Republican,-0.5522,0.1802,0.7324,1
93,24,433,Democrat,Republican,-0.5522,0.2082,0.7604,5
93,25,258,Democrat,Republican,-0.4025,0.1403,0.5428,2
93,25,268,Democrat,Republican,-0.4025,0.0283,0.4308,2
93,25,272,Democrat,Republican,-0.4025,0.0274,0.4299,4
93,25,285,Democrat,Republican,-0.4025,0.5806,0.9831,3
93,25,286,Democrat,Republican,-0.4025,-0.0526,0.3499,8
93,25,290,Democrat,Republican,-0.4025,0.1535,0.556,2
93,25,374,Democrat,Republican,-0.4025,0.3987,0.8012,2
